"state_from","county_from","state_to","county_to","in","out","change"
6,17,6,59,219,156,63
6,17,6,61,739,867,-128
6,17,6,65,151,125,26
6,17,6,67,3808,3368,440
6,17,6,71,111,63,48
6,17,6,73,293,303,-10
6,17,6,75,99,111,-12
6,17,6,77,155,84,71
6,17,6,79,75,66,9
6,17,6,81,216,134,82
6,17,6,83,45,45,0
6,17,6,85,506,327,179
6,17,6,87,131,82,49
6,17,6,89,60,84,-24
6,17,6,95,148,113,35
6,17,6,97,168,128,40
6,17,6,99,103,68,35
6,17,6,101,26,33,-7
6,17,6,103,34,0,34
6,17,6,107,50,0,50
6,17,6,109,32,33,-1
6,17,6,111,102,63,39
6,17,6,113,136,144,-8
6,17,6,115,52,35,17
6,17,8,41,28,29,-1
6,17,8,59,26,0,26
6,17,15,1,32,29,3
6,17,15,3,77,31,46
6,17,16,1,0,32,-32
6,17,16,27,0,34,-34
6,17,26,125,36,0,36
6,17,27,53,25,0,25
6,17,32,3,101,154,-53
6,17,32,5,308,600,-292
6,17,32,19,60,56,4
6,17,32,31,174,305,-131
6,17,32,510,49,148,-99
6,17,41,17,0,26,-26
6,17,41,29,36,0,36
6,17,41,39,0,56,-56
6,17,41,51,44,56,-12
6,17,41,67,0,40,-40
6,17,48,27,0,36,-36
6,17,48,201,38,43,-5
6,17,48,453,0,52,-52
6,17,48,491,0,38,-38
6,17,49,35,35,44,-9
6,17,49,49,0,26,-26
6,17,53,33,34,102,-68
6,19,2,20,0,60,-60
6,19,4,13,485,568,-83
6,19,4,15,45,41,4
6,19,4,19,107,88,19
6,19,4,21,0,38,-38
6,19,4,25,30,38,-8
6,19,4,27,84,102,-18
6,19,6,1,618,629,-11
6,19,6,7,59,95,-36
6,19,6,13,283,431,-148
6,19,6,17,53,92,-39
6,19,6,23,38,97,-59
6,19,6,25,134,140,-6
6,19,6,29,895,826,69
6,19,6,31,1442,1813,-371
6,19,6,33,0,32,-32
6,19,6,37,2609,1625,984
6,19,6,39,2676,2818,-142
6,19,6,41,32,52,-20
6,19,6,43,59,51,8
6,19,6,45,33,0,33
6,19,6,47,909,818,91
6,19,6,53,625,726,-101
6,19,6,55,45,50,-5
6,19,6,59,734,714,20
6,19,6,61,141,175,-34
6,19,6,65,556,526,30
6,19,6,67,972,1197,-225
6,19,6,69,93,76,17
6,19,6,71,576,425,151
6,19,6,73,874,976,-102
6,19,6,75,192,311,-119
6,19,6,77,476,551,-75
6,19,6,79,435,628,-193
6,19,6,81,213,233,-20
6,19,6,83,251,251,0
6,19,6,85,1004,939,65
6,19,6,87,161,181,-20
6,19,6,89,73,101,-28
6,19,6,95,151,163,-12
6,19,6,97,181,156,25
6,19,6,99,566,519,47
6,19,6,101,41,48,-7
6,19,6,103,35,0,35
6,19,6,107,2943,2761,182
6,19,6,109,60,63,-3
6,19,6,111,350,280,70
6,19,6,113,98,154,-56
6,19,6,115,49,45,4
6,19,8,1,43,58,-15
6,19,8,5,58,49,9
6,19,8,31,55,57,-2
6,19,8,35,32,0,32
6,19,8,41,60,83,-23
6,19,8,59,34,0,34
6,19,8,69,0,36,-36
6,19,8,77,0,34,-34
6,19,8,123,29,32,-3
6,19,12,57,34,0,34
6,19,12,86,46,32,14
6,19,12,95,32,0,32
6,19,12,99,24,0,24
6,19,13,67,0,26,-26
6,19,13,135,41,0,41
6,19,15,3,106,98,8
6,19,16,1,36,120,-84
6,19,16,27,0,48,-48
6,19,17,31,93,86,7
6,19,19,193,36,0,36
6,19,25,17,26,0,26
6,19,26,81,41,0,41
6,19,26,125,54,0,54
6,19,26,163,33,0,33
6,19,27,3,0,33,-33
6,19,27,53,55,100,-45
6,19,27,123,56,80,-24
6,19,29,95,23,0,23
6,19,32,3,461,512,-51
6,19,32,5,0,64,-64
6,19,32,31,137,185,-48
6,19,32,510,0,38,-38
6,19,35,1,35,59,-24
6,19,36,47,32,24,8
6,19,36,61,28,57,-29
6,19,36,119,33,0,33
6,19,37,35,43,0,43
6,19,37,51,0,49,-49
6,19,37,133,35,0,35
6,19,40,109,0,34,-34
6,19,40,143,48,108,-60
6,19,41,5,0,83,-83
6,19,41,17,0,48,-48
6,19,41,29,0,35,-35
6,19,41,33,0,32,-32
6,19,41,35,0,31,-31
6,19,41,39,35,59,-24
6,19,41,47,33,92,-59
6,19,41,51,70,131,-61
6,19,41,67,56,105,-49
6,19,42,101,29,32,-3
6,19,47,37,0,38,-38
6,19,48,27,35,0,35
6,19,48,29,55,84,-29
6,19,48,85,0,53,-53
6,19,48,113,107,95,12
6,19,48,121,0,29,-29
6,19,48,141,48,50,-2
6,19,48,201,117,176,-59
6,19,48,215,45,52,-7
6,19,48,439,88,110,-22
6,19,48,453,0,58,-58
6,19,48,491,0,35,-35
6,19,49,5,0,41,-41
6,19,49,11,0,30,-30
6,19,49,35,87,141,-54
6,19,49,49,48,121,-73
6,19,49,57,0,33,-33
6,19,51,59,27,28,-1
6,19,53,11,40,59,-19
6,19,53,33,148,198,-50
6,19,53,35,0,28,-28
6,19,53,53,92,162,-70
6,19,53,57,0,33,-33
6,19,53,61,59,122,-63
6,19,53,63,53,75,-22
6,19,53,67,0,32,-32
6,19,53,73,0,47,-47
6,19,53,77,55,75,-20
6,19,55,79,38,0,38
6,21,6,7,512,462,50
6,21,6,11,85,88,-3
6,21,6,37,42,0,42
6,21,6,65,43,0,43
6,21,6,67,52,93,-41
6,21,6,73,28,0,28
6,21,6,89,28,47,-19
6,21,6,101,0,45,-45
6,21,6,103,190,211,-21
6,23,4,13,65,100,-35
6,23,4,19,0,40,-40
6,23,6,1,193,145,48
6,23,6,5,0,26,-26
6,23,6,7,119,165,-46
6,23,6,9,29,0,29
6,23,6,13,158,73,85
6,23,6,15,134,96,38
6,23,6,17,72,83,-11
6,23,6,19,97,38,59
6,23,6,29,46,48,-2
6,23,6,33,32,88,-56
6,23,6,35,29,0,29
6,23,6,37,331,198,133
6,23,6,41,48,44,4
6,23,6,43,21,0,21
6,23,6,45,184,182,2
6,23,6,47,47,0,47
6,23,6,53,37,48,-11
6,23,6,55,29,0,29
6,23,6,57,56,54,2
6,23,6,59,164,98,66
6,23,6,61,76,108,-32
6,23,6,63,0,37,-37
6,23,6,65,90,88,2
6,23,6,67,240,308,-68
6,23,6,71,113,81,32
6,23,6,73,260,153,107
6,23,6,75,88,124,-36
6,23,6,77,79,30,49
6,23,6,79,83,41,42
6,23,6,81,39,72,-33
6,23,6,83,46,58,-12
6,23,6,85,97,100,-3
6,23,6,87,81,64,17
6,23,6,89,282,322,-40
6,23,6,93,73,101,-28
6,23,6,95,84,71,13
6,23,6,97,203,241,-38
6,23,6,99,43,36,7
6,23,6,103,63,63,0
6,23,6,105,128,164,-36
6,23,6,107,41,32,9
6,23,6,109,0,28,-28
6,23,6,111,98,44,54
6,23,6,113,51,49,2
6,23,15,1,0,25,-25
6,23,15,3,44,0,44
6,23,16,1,0,36,-36
6,23,16,55,0,81,-81
6,23,17,31,0,32,-32
6,23,32,3,73,0,73
6,23,32,31,32,70,-38
6,23,41,3,0,38,-38
6,23,41,5,0,26,-26
6,23,41,11,0,30,-30
6,23,41,17,0,33,-33
6,23,41,19,0,41,-41
6,23,41,29,84,93,-9
6,23,41,33,0,72,-72
6,23,41,35,36,0,36
6,23,41,39,31,120,-89
6,23,41,47,0,62,-62
6,23,41,51,61,156,-95
6,23,41,67,0,49,-49
6,23,53,11,0,49,-49
6,23,53,33,47,113,-66
6,23,53,53,0,39,-39
6,23,53,63,0,35,-35
6,23,53,73,0,28,-28
6,25,4,13,344,314,30
6,25,4,15,53,51,2
6,25,4,19,69,57,12
6,25,4,27,475,836,-361
6,25,6,1,49,37,12
6,25,6,19,140,134,6
6,25,6,29,201,161,40
6,25,6,31,75,71,4
6,25,6,37,926,665,261
6,25,6,47,64,42,22
6,25,6,53,194,187,7
6,25,6,59,207,212,-5
6,25,6,65,1810,1229,581
6,25,6,67,85,74,11
6,25,6,71,447,412,35
6,25,6,73,1570,1734,-164
6,25,6,77,72,0,72
6,25,6,79,29,28,1
6,25,6,83,74,54,20
6,25,6,85,71,56,15
6,25,6,107,49,62,-13
6,25,6,111,90,58,32
6,25,31,43,0,47,-47
6,25,32,3,256,183,73
6,25,48,141,0,50,-50
6,25,48,201,0,33,-33
6,25,49,35,0,40,-40
6,25,53,33,34,0,34
6,27,4,13,34,0,34
6,27,6,29,70,107,-37
6,27,6,37,114,112,2
6,27,6,51,144,136,8
6,27,6,59,44,44,0
6,27,6,65,49,34,15
6,27,6,71,86,57,29
6,27,6,73,47,51,-4
6,27,6,111,24,0,24
6,27,32,3,0,44,-44
6,27,32,23,35,26,9
6,27,32,31,46,56,-10
6,29,2,16,38,0,38
6,29,2,20,41,83,-42
6,29,2,90,35,0,35
6,29,4,13,634,522,112
6,29,4,15,92,131,-39
6,29,4,19,128,167,-39
6,29,4,21,50,81,-31
6,29,4,25,41,46,-5
6,29,4,27,85,67,18
6,29,5,7,0,44,-44
6,29,6,1,166,299,-133
6,29,6,7,92,82,10
6,29,6,13,173,255,-82
6,29,6,15,0,39,-39
6,29,6,17,24,54,-30
6,29,6,19,826,895,-69
6,29,6,23,48,46,2
6,29,6,25,161,201,-40
6,29,6,27,107,70,37
6,29,6,31,432,304,128
6,29,6,35,0,50,-50
6,29,6,37,11667,6849,4818
6,29,6,39,88,120,-32
6,29,6,45,32,36,-4
6,29,6,47,220,160,60
6,29,6,53,511,423,88
6,29,6,55,38,62,-24
6,29,6,59,1178,894,284
6,29,6,61,69,104,-35
6,29,6,65,993,849,144
6,29,6,67,418,465,-47
6,29,6,69,43,0,43
6,29,6,71,1277,991,286
6,29,6,73,1123,1214,-91
6,29,6,75,82,130,-48
6,29,6,77,245,265,-20
6,29,6,79,454,842,-388
6,29,6,81,73,97,-24
6,29,6,83,601,521,80
6,29,6,85,343,354,-11
6,29,6,87,130,148,-18
6,29,6,89,51,52,-1
6,29,6,95,132,141,-9
6,29,6,97,83,98,-15
6,29,6,99,261,229,32
6,29,6,101,47,36,11
6,29,6,107,1442,1316,126
6,29,6,111,1666,1178,488
6,29,6,113,82,89,-7
6,29,6,115,39,0,39
6,29,8,1,0,50,-50
6,29,8,5,56,66,-10
6,29,8,31,0,75,-75
6,29,8,35,0,63,-63
6,29,8,41,112,100,12
6,29,8,45,0,28,-28
6,29,8,59,43,33,10
6,29,8,69,0,43,-43
6,29,8,77,31,107,-76
6,29,12,9,0,34,-34
6,29,12,11,38,0,38
6,29,12,31,42,0,42
6,29,12,33,50,0,50
6,29,12,57,0,41,-41
6,29,12,91,52,70,-18
6,29,12,95,0,42,-42
6,29,12,113,0,41,-41
6,29,13,67,0,28,-28
6,29,13,135,0,38,-38
6,29,15,1,0,27,-27
6,29,15,3,146,100,46
6,29,16,1,31,58,-27
6,29,16,27,0,68,-68
6,29,16,55,0,38,-38
6,29,17,31,97,97,0
6,29,17,163,0,42,-42
6,29,18,81,0,33,-33
6,29,18,97,0,36,-36
6,29,20,173,0,58,-58
6,29,24,37,67,48,19
6,29,26,81,0,39,-39
6,29,26,163,47,0,47
6,29,27,53,30,0,30
6,29,32,3,760,926,-166
6,29,32,19,0,44,-44
6,29,32,23,0,35,-35
6,29,32,31,142,179,-37
6,29,35,1,104,86,18
6,29,35,13,42,55,-13
6,29,36,47,32,0,32
6,29,36,61,24,35,-11
6,29,36,81,32,26,6
6,29,37,51,39,38,1
6,29,37,119,0,31,-31
6,29,37,133,45,47,-2
6,29,37,183,0,32,-32
6,29,39,113,61,44,17
6,29,40,109,48,116,-68
6,29,40,143,48,66,-18
6,29,41,5,0,64,-64
6,29,41,11,0,47,-47
6,29,41,17,0,38,-38
6,29,41,19,0,42,-42
6,29,41,29,0,59,-59
6,29,41,33,0,45,-45
6,29,41,39,35,95,-60
6,29,41,47,35,44,-9
6,29,41,51,53,107,-54
6,29,41,67,57,98,-41
6,29,48,27,57,67,-10
6,29,48,29,87,151,-64
6,29,48,85,0,50,-50
6,29,48,113,78,132,-54
6,29,48,121,0,49,-49
6,29,48,141,51,75,-24
6,29,48,157,47,50,-3
6,29,48,201,220,328,-108
6,29,48,215,59,126,-67
6,29,48,329,0,42,-42
6,29,48,339,0,50,-50
6,29,48,355,0,40,-40
6,29,48,439,92,189,-97
6,29,48,441,49,48,1
6,29,48,453,0,63,-63
6,29,48,491,0,57,-57
6,29,49,5,50,0,50
6,29,49,11,0,86,-86
6,29,49,35,72,155,-83
6,29,49,49,98,125,-27
6,29,49,53,0,47,-47
6,29,49,57,0,64,-64
6,29,51,59,0,47,-47
6,29,51,153,0,39,-39
6,29,51,810,88,56,32
6,29,53,5,0,26,-26
6,29,53,11,0,54,-54
6,29,53,29,58,94,-36
6,29,53,33,110,189,-79
6,29,53,35,50,58,-8
6,29,53,53,100,143,-43
6,29,53,57,0,42,-42
6,29,53,61,79,135,-56
6,29,53,63,51,99,-48
6,29,53,67,0,40,-40
6,29,53,73,0,56,-56
6,29,53,77,39,58,-19
6,29,55,79,28,0,28
6,29,56,25,28,0,28
6,29,56,37,0,34,-34
6,31,4,13,56,130,-74
6,31,6,1,82,95,-13
6,31,6,13,50,56,-6
6,31,6,19,1813,1442,371
6,31,6,25,71,75,-4
6,31,6,29,304,432,-128
6,31,6,37,445,277,168
6,31,6,39,106,86,20
6,31,6,47,69,54,15
6,31,6,53,150,137,13
6,31,6,59,106,93,13
6,31,6,61,0,38,-38
6,31,6,65,125,119,6
6,31,6,67,108,146,-38
6,31,6,71,156,95,61
6,31,6,73,520,567,-47
6,31,6,77,69,95,-26
6,31,6,79,96,165,-69
6,31,6,83,31,58,-27
6,31,6,85,96,88,8
6,31,6,87,50,0,50
6,31,6,95,40,42,-2
6,31,6,99,93,77,16
6,31,6,107,987,1323,-336
6,31,6,111,132,151,-19
6,31,8,41,38,0,38
6,31,12,19,38,0,38
6,31,12,31,101,57,44
6,31,12,33,116,0,116
6,31,15,3,106,86,20
6,31,17,31,0,31,-31
6,31,17,97,0,53,-53
6,31,24,37,36,84,-48
6,31,28,75,76,0,76
6,31,32,1,70,75,-5
6,31,32,3,67,96,-29
6,31,44,5,0,41,-41
6,31,45,13,42,40,2
6,31,48,29,0,35,-35
6,31,48,113,0,41,-41
6,31,48,201,31,48,-17
6,31,48,273,39,0,39
6,31,48,439,0,61,-61
6,31,51,550,40,0,40
6,31,51,810,181,144,37
6,31,53,29,121,129,-8
6,31,53,33,0,35,-35
6,31,53,35,51,63,-12
6,31,53,53,0,34,-34
6,31,53,61,0,41,-41
6,33,4,13,52,49,3
6,33,6,1,127,118,9
6,33,6,7,66,76,-10
6,33,6,13,132,68,64
6,33,6,17,32,0,32
6,33,6,19,32,0,32
6,33,6,23,88,32,56
6,33,6,37,111,64,47
6,33,6,41,60,28,32
6,33,6,45,430,236,194
6,33,6,55,227,144,83
6,33,6,59,47,37,10
6,33,6,61,27,35,-8
6,33,6,65,38,34,4
6,33,6,67,154,159,-5
6,33,6,71,56,0,56
6,33,6,73,61,57,4
6,33,6,75,46,34,12
6,33,6,77,0,50,-50
6,33,6,81,59,28,31
6,33,6,85,105,76,29
6,33,6,87,40,0,40
6,33,6,89,0,59,-59
6,33,6,95,86,73,13
6,33,6,97,714,642,72
6,33,6,111,29,0,29
6,33,6,113,0,49,-49
6,33,6,115,0,31,-31
6,33,32,3,42,43,-1
6,33,32,31,29,30,-1
6,35,4,13,0,24,-24
6,35,6,7,98,120,-22
6,35,6,15,0,37,-37
6,35,6,23,0,29,-29
6,35,6,29,50,0,50
6,35,6,37,46,0,46
6,35,6,49,45,0,45
6,35,6,61,0,36,-36
6,35,6,63,124,77,47
6,35,6,67,98,136,-38
6,35,6,71,63,0,63
6,35,6,73,46,41,5
6,35,6,77,0,30,-30
6,35,6,85,28,0,28
6,35,6,89,123,131,-8
6,35,6,95,42,0,42
6,35,6,103,58,45,13
6,35,32,31,160,195,-35
6,37,1,3,35,42,-7
6,37,1,73,167,166,1
6,37,1,81,58,36,22
6,37,1,89,84,199,-115
6,37,1,97,59,133,-74
6,37,1,101,88,118,-30
6,37,1,117,46,60,-14
6,37,1,125,28,32,-4
6,37,2,20,242,291,-49
6,37,2,90,58,86,-28
6,37,2,122,21,0,21
6,37,4,3,112,161,-49
6,37,4,5,107,179,-72
6,37,4,7,0,48,-48
6,37,4,12,0,32,-32
6,37,4,13,5796,10856,-5060
6,37,4,15,482,999,-517
6,37,4,17,33,57,-24
6,37,4,19,1096,1588,-492
6,37,4,21,251,1106,-855
6,37,4,23,58,75,-17
6,37,4,25,230,569,-339
6,37,4,27,251,558,-307
6,37,5,5,0,27,-27
6,37,5,7,134,413,-279
6,37,5,15,0,39,-39
6,37,5,33,0,59,-59
6,37,5,45,0,46,-46
6,37,5,51,0,74,-74
6,37,5,69,25,0,25
6,37,5,115,0,82,-82
6,37,5,119,155,235,-80
6,37,5,125,0,55,-55
6,37,5,131,83,111,-28
6,37,5,143,95,260,-165
6,37,6,1,3563,4141,-578
6,37,6,5,0,42,-42
6,37,6,7,269,369,-100
6,37,6,9,29,45,-16
6,37,6,13,1898,2136,-238
6,37,6,15,48,46,2
6,37,6,17,258,498,-240
6,37,6,19,1625,2609,-984
6,37,6,21,0,42,-42
6,37,6,23,198,331,-133
6,37,6,25,665,926,-261
6,37,6,27,112,114,-2
6,37,6,29,6849,11667,-4818
6,37,6,31,277,445,-168
6,37,6,33,64,111,-47
6,37,6,35,0,46,-46
6,37,6,39,179,373,-194
6,37,6,41,512,665,-153
6,37,6,43,31,70,-39
6,37,6,45,75,119,-44
6,37,6,47,335,426,-91
6,37,6,51,91,181,-90
6,37,6,53,749,944,-195
6,37,6,55,235,262,-27
6,37,6,57,154,208,-54
6,37,6,59,39486,49745,-10259
6,37,6,61,472,835,-363
6,37,6,63,35,30,5
6,37,6,65,17317,30796,-13479
6,37,6,67,2506,2898,-392
6,37,6,69,67,82,-15
6,37,6,71,33585,51294,-17709
6,37,6,73,12936,14061,-1125
6,37,6,75,3471,3893,-422
6,37,6,77,951,804,147
6,37,6,79,925,1451,-526
6,37,6,81,1697,1890,-193
6,37,6,83,2478,2285,193
6,37,6,85,3824,5136,-1312
6,37,6,87,512,554,-42
6,37,6,89,170,322,-152
6,37,6,93,41,83,-42
6,37,6,95,601,722,-121
6,37,6,97,667,746,-79
6,37,6,99,690,788,-98
6,37,6,101,98,151,-53
6,37,6,103,62,94,-32
6,37,6,107,970,1594,-624
6,37,6,109,75,73,2
6,37,6,111,10124,13923,-3799
6,37,6,113,489,590,-101
6,37,6,115,90,114,-24
6,37,8,1,266,594,-328
6,37,8,5,648,1063,-415
6,37,8,7,0,25,-25
6,37,8,13,339,509,-170
6,37,8,14,70,125,-55
6,37,8,31,854,1035,-181
6,37,8,35,255,686,-431
6,37,8,37,63,79,-16
6,37,8,41,566,889,-323
6,37,8,45,59,147,-88
6,37,8,51,0,23,-23
6,37,8,59,282,457,-175
6,37,8,67,35,46,-11
6,37,8,69,139,397,-258
6,37,8,77,98,150,-52
6,37,8,85,0,53,-53
6,37,8,97,41,32,9
6,37,8,101,66,111,-45
6,37,8,107,0,35,-35
6,37,8,117,25,44,-19
6,37,8,123,127,203,-76
6,37,9,1,478,533,-55
6,37,9,3,369,231,138
6,37,9,5,25,46,-21
6,37,9,7,47,28,19
6,37,9,9,359,276,83
6,37,9,11,98,66,32
6,37,9,13,31,28,3
6,37,10,1,25,36,-11
6,37,10,3,208,132,76
6,37,10,5,35,0,35
6,37,11,1,912,781,131
6,37,12,1,119,101,18
6,37,12,5,52,49,3
6,37,12,9,254,183,71
6,37,12,11,844,770,74
6,37,12,15,44,44,0
6,37,12,19,37,59,-22
6,37,12,21,92,105,-13
6,37,12,31,353,360,-7
6,37,12,33,106,142,-36
6,37,12,35,0,46,-46
6,37,12,53,33,47,-14
6,37,12,57,423,469,-46
6,37,12,61,39,30,9
6,37,12,69,44,70,-26
6,37,12,71,205,170,35
6,37,12,73,145,73,72
6,37,12,81,76,105,-29
6,37,12,83,71,46,25
6,37,12,85,51,32,19
6,37,12,86,1377,1127,250
6,37,12,87,23,44,-21
6,37,12,91,123,87,36
6,37,12,95,936,541,395
6,37,12,97,123,100,23
6,37,12,99,594,475,119
6,37,12,101,121,122,-1
6,37,12,103,307,271,36
6,37,12,105,144,124,20
6,37,12,109,45,44,1
6,37,12,111,81,65,16
6,37,12,113,22,55,-33
6,37,12,115,100,177,-77
6,37,12,117,241,165,76
6,37,12,119,0,33,-33
6,37,12,127,129,103,26
6,37,13,21,31,31,0
6,37,13,51,187,134,53
6,37,13,53,30,0,30
6,37,13,57,83,132,-49
6,37,13,59,91,65,26
6,37,13,63,141,205,-64
6,37,13,67,451,687,-236
6,37,13,77,34,73,-39
6,37,13,89,498,625,-127
6,37,13,97,51,117,-66
6,37,13,113,36,95,-59
6,37,13,117,47,155,-108
6,37,13,121,902,1131,-229
6,37,13,127,39,0,39
6,37,13,129,0,71,-71
6,37,13,135,625,889,-264
6,37,13,139,68,138,-70
6,37,13,151,62,149,-87
6,37,13,153,44,37,7
6,37,13,179,67,37,30
6,37,13,185,40,38,2
6,37,13,213,0,38,-38
6,37,13,215,35,58,-23
6,37,13,217,0,46,-46
6,37,13,223,0,82,-82
6,37,13,245,68,61,7
6,37,13,247,0,56,-56
6,37,13,313,52,58,-6
6,37,15,1,175,297,-122
6,37,15,3,1775,1587,188
6,37,15,7,85,109,-24
6,37,15,9,231,399,-168
6,37,16,1,193,644,-451
6,37,16,5,0,63,-63
6,37,16,13,49,30,19
6,37,16,17,0,44,-44
6,37,16,19,0,176,-176
6,37,16,27,77,461,-384
6,37,16,39,0,28,-28
6,37,16,55,82,268,-186
6,37,16,57,0,35,-35
6,37,16,65,0,38,-38
6,37,16,83,29,84,-55
6,37,17,19,155,111,44
6,37,17,31,4160,3157,1003
6,37,17,43,528,400,128
6,37,17,77,49,0,49
6,37,17,89,145,185,-40
6,37,17,93,29,41,-12
6,37,17,97,342,336,6
6,37,17,111,89,81,8
6,37,17,113,59,49,10
6,37,17,119,35,64,-29
6,37,17,143,49,32,17
6,37,17,161,97,38,59
6,37,17,163,58,58,0
6,37,17,167,48,41,7
6,37,17,179,28,25,3
6,37,17,197,219,205,14
6,37,17,201,80,107,-27
6,37,18,3,116,98,18
6,37,18,17,29,0,29
6,37,18,19,0,42,-42
6,37,18,35,40,0,40
6,37,18,39,64,71,-7
6,37,18,57,107,226,-119
6,37,18,63,0,72,-72
6,37,18,81,29,60,-31
6,37,18,89,142,99,43
6,37,18,91,21,0,21
6,37,18,97,415,555,-140
6,37,18,105,95,89,6
6,37,18,127,47,37,10
6,37,18,141,111,105,6
6,37,18,157,111,79,32
6,37,18,163,28,44,-16
6,37,18,167,26,0,26
6,37,19,13,38,0,38
6,37,19,21,39,30,9
6,37,19,49,26,61,-35
6,37,19,103,103,57,46
6,37,19,113,88,84,4
6,37,19,153,174,212,-38
6,37,19,155,0,29,-29
6,37,19,163,54,171,-117
6,37,19,169,42,31,11
6,37,19,193,49,46,3
6,37,20,45,87,61,26
6,37,20,55,0,54,-54
6,37,20,57,0,71,-71
6,37,20,61,58,105,-47
6,37,20,91,363,434,-71
6,37,20,111,34,0,34
6,37,20,161,60,40,20
6,37,20,173,193,309,-116
6,37,20,177,29,99,-70
6,37,20,209,55,132,-77
6,37,21,15,0,46,-46
6,37,21,47,72,34,38
6,37,21,67,108,144,-36
6,37,21,93,29,38,-9
6,37,21,111,224,183,41
6,37,21,117,51,24,27
6,37,21,227,32,40,-8
6,37,22,5,30,0,30
6,37,22,15,41,74,-33
6,37,22,17,96,133,-37
6,37,22,19,0,40,-40
6,37,22,33,144,181,-37
6,37,22,51,124,213,-89
6,37,22,55,59,104,-45
6,37,22,61,0,36,-36
6,37,22,71,166,299,-133
6,37,22,73,42,39,3
6,37,22,79,0,32,-32
6,37,22,97,0,35,-35
6,37,22,101,0,29,-29
6,37,22,103,29,88,-59
6,37,22,105,0,46,-46
6,37,22,109,37,0,37
6,37,22,115,39,0,39
6,37,23,5,130,118,12
6,37,23,11,28,0,28
6,37,23,19,33,0,33
6,37,23,31,23,71,-48
6,37,24,3,196,206,-10
6,37,24,5,298,223,75
6,37,24,13,26,32,-6
6,37,24,21,63,83,-20
6,37,24,25,57,44,13
6,37,24,27,156,158,-2
6,37,24,31,750,782,-32
6,37,24,33,352,274,78
6,37,24,37,0,47,-47
6,37,24,43,31,0,31
6,37,24,510,266,227,39
6,37,25,1,72,75,-3
6,37,25,3,43,0,43
6,37,25,5,159,55,104
6,37,25,9,279,165,114
6,37,25,13,113,62,51
6,37,25,15,89,54,35
6,37,25,17,1418,1069,349
6,37,25,21,429,382,47
6,37,25,23,126,98,28
6,37,25,25,985,604,381
6,37,25,27,275,183,92
6,37,26,5,22,23,-1
6,37,26,21,47,41,6
6,37,26,25,26,0,26
6,37,26,49,94,60,34
6,37,26,55,35,27,8
6,37,26,65,166,108,58
6,37,26,77,110,71,39
6,37,26,81,209,141,68
6,37,26,93,46,31,15
6,37,26,99,274,97,177
6,37,26,115,26,0,26
6,37,26,121,27,35,-8
6,37,26,125,811,409,402
6,37,26,139,58,66,-8
6,37,26,147,23,0,23
6,37,26,161,423,216,207
6,37,26,163,647,334,313
6,37,27,3,71,65,6
6,37,27,19,38,22,16
6,37,27,37,160,185,-25
6,37,27,53,904,732,172
6,37,27,109,38,42,-4
6,37,27,123,225,201,24
6,37,27,131,0,35,-35
6,37,27,139,56,33,23
6,37,27,141,28,0,28
6,37,27,145,67,0,67
6,37,27,163,68,73,-5
6,37,28,33,40,128,-88
6,37,28,47,62,61,1
6,37,28,49,81,70,11
6,37,28,59,0,34,-34
6,37,28,87,29,0,29
6,37,28,89,0,50,-50
6,37,28,121,0,39,-39
6,37,29,19,71,67,4
6,37,29,21,0,27,-27
6,37,29,37,26,0,26
6,37,29,43,0,30,-30
6,37,29,47,66,76,-10
6,37,29,77,113,94,19
6,37,29,95,290,383,-93
6,37,29,97,59,56,3
6,37,29,99,35,0,35
6,37,29,169,28,41,-13
6,37,29,183,96,108,-12
6,37,29,189,567,411,156
6,37,29,510,211,155,56
6,37,30,13,0,68,-68
6,37,30,29,41,70,-29
6,37,30,31,75,75,0
6,37,30,49,25,43,-18
6,37,30,63,72,67,5
6,37,30,81,0,42,-42
6,37,30,111,36,58,-22
6,37,31,55,230,379,-149
6,37,31,79,25,63,-38
6,37,31,109,132,72,60
6,37,31,151,0,42,-42
6,37,31,153,63,81,-18
6,37,32,1,0,33,-33
6,37,32,3,8128,15651,-7523
6,37,32,5,73,245,-172
6,37,32,19,0,137,-137
6,37,32,23,97,164,-67
6,37,32,31,678,1022,-344
6,37,32,510,90,140,-50
6,37,33,1,24,0,24
6,37,33,5,20,0,20
6,37,33,9,44,37,7
6,37,33,11,137,158,-21
6,37,33,13,57,26,31
6,37,33,15,95,80,15
6,37,33,17,27,32,-5
6,37,34,1,86,37,49
6,37,34,3,584,430,154
6,37,34,5,154,119,35
6,37,34,7,154,101,53
6,37,34,13,287,207,80
6,37,34,15,49,24,25
6,37,34,17,600,507,93
6,37,34,19,48,42,6
6,37,34,21,219,219,0
6,37,34,23,588,326,262
6,37,34,25,217,180,37
6,37,34,27,252,212,40
6,37,34,29,145,108,37
6,37,34,31,109,95,14
6,37,34,35,166,95,71
6,37,34,37,32,0,32
6,37,34,39,187,119,68
6,37,34,41,22,0,22
6,37,35,1,592,1180,-588
6,37,35,5,45,141,-96
6,37,35,9,39,40,-1
6,37,35,13,124,278,-154
6,37,35,17,0,27,-27
6,37,35,25,0,49,-49
6,37,35,35,52,31,21
6,37,35,39,0,32,-32
6,37,35,43,106,300,-194
6,37,35,45,25,49,-24
6,37,35,49,160,219,-59
6,37,35,55,24,28,-4
6,37,35,61,29,83,-54
6,37,36,1,118,41,77
